Unnamed: 0;DraftId;formula_id;flagFC;flagEF;flagCKB;Amount;ActivityType;Education;Gender;LoanPurpose;MaritalStatus;MonthlyIncome;Post
1708;286fb8b9-83f2-41be-8ece-abec8672a499;54;1;1;0;4000.0;строительство и недвижимость;среднее;1;другое;1.0;35000.0;рабочий
1715;be6daf64-b17b-4758-aa6d-e2ab3a610d5f;54;1;1;0;6000.0;;высшее;2;непредвиденные расходы;1.0;30000.0;
1716;f68c37e2-ee1e-4d65-b046-4fe9eb12502c;55;1;1;0;6000.0;;высшее;2;непредвиденные расходы;1.0;30000.0;
1732;cd592574-0397-4929-85a8-f8d30030bae4;55;1;1;0;6000.0;другое;высшее;1;другое;0.0;60000.0;рабочий
1733;10ed2ef3-c578-4385-83af-4f49ebd6db5e;53;1;1;0;4000.0;торговля;среднее специальное;2;непредвиденные расходы;1.0;25000.0;рабочий
1762;3ed2573c-6a6f-4ed3-93b2-67736a6e2fbb;54;1;1;0;6000.0;транспорт;среднее;1;медицинские услуги;3.0;30000.0;водитель
1767;20403a66-f183-4f38-abcb-4e83fe438c01;55;1;1;0;6000.0;сервис и услуги;высшее;1;непредвиденные расходы;1.0;30000.0;рабочий
1768;7cbc51a6-21f2-4c0a-966c-ba4f799d353e;55;1;1;0;3000.0;торговля;среднее специальное;1;путешествия, отдых;1.0;32000.0;водитель
1769;0b943c17-4ce4-4de9-b2d2-7fecb965cc3b;55;0;1;0;5000.0;торговля;среднее специальное;1;путешествия, отдых;1.0;32000.0;водитель
1771;1626da4f-04f5-4d22-87a1-157834445fee;48;0;1;0;4000.0;строительство и недвижимость;среднее специальное;1;ежедневные расходы;0.0;45000.0;рабочий
1772;253a8599-1469-4e9d-b996-430e98cee803;54;1;1;0;6000.0;промышленность;среднее специальное;1;ремонт дома или автомобиля;0.0;40000.0;служащий / специалист
1774;a2a54f61-5a00-4d9e-b6a6-4e8743d8798b;55;1;1;0;6600.0;;среднее специальное;2;непредвиденные расходы;1.0;25000.0;
1786;e8339c3e-aefc-4c05-8002-694310875c0b;55;1;1;0;6000.0;торговля;среднее специальное;2;ремонт дома или автомобиля;3.0;70000.0;рабочий
1793;b6032385-8b22-427f-9965-bd7cee1de193;55;1;1;0;3000.0;торговля;среднее специальное;1;непредвиденные расходы;0.0;30000.0;водитель
1794;e9b8f393-f429-4ffc-94a6-712f081d2788;55;1;1;0;3000.0;торговля;среднее специальное;1;непредвиденные расходы;0.0;30000.0;водитель
1797;bf4d6118-abf2-4719-acb2-bfc46c737223;48;0;1;0;6000.0;армия;высшее;1;ремонт дома или автомобиля;1.0;65000.0;другое
1800;0bc7069d-0d86-49a6-a0fb-ff5728e53fdb;54;1;1;0;6000.0;строительство и недвижимость;среднее специальное;1;ремонт дома или автомобиля;0.0;60000.0;водитель
1801;71fc8e8d-f92f-4ee8-b7b8-60a065d6cd5f;55;1;1;0;3000.0;государственная служба;среднее;1;непредвиденные расходы;0.0;35000.0;рабочий
1805;5fd49222-abd2-42c3-b7ac-2b09d512e34a;54;1;1;0;3000.0;финансы, банки, страхование, консалтинг;среднее специальное;2;непредвиденные расходы;1.0;38000.0;рабочий
1806;f9a6ae1f-6295-4408-8f54-2efc1ab9e8e5;55;1;1;0;6000.0;финансы, банки, страхование, консалтинг;среднее специальное;2;непредвиденные расходы;1.0;38000.0;рабочий
1809;fcba97d6-0c3c-43e0-b866-fabdb5172b27;55;1;1;0;6000.0;;высшее;2;непредвиденные расходы;3.0;55000.0;
1810;356de4d2-9260-4743-a3bd-095031db1ee7;55;1;1;0;6000.0;сервис и услуги;неполное высшее;1;медицинские услуги;0.0;75500.0;служащий / специалист
1811;128bf4d5-56a1-49f9-ab1a-66a37633a4cd;54;1;1;0;5000.0;сервис и услуги;неполное высшее;1;медицинские услуги;0.0;75500.0;служащий / специалист
1824;e71cf187-1943-4d41-ac39-8a6d5c20dff0;55;1;1;0;6500.0;другое;среднее специальное;2;медицинские услуги;1.0;60000.0;рабочий
1828;df45c916-5a6d-4797-a706-593981ddbd62;54;1;1;0;6600.0;информационные технологии/телекоммуникации;неполное высшее;1;другое;0.0;45000.0;служащий / специалист
1832;a9617bf3-0cf6-47d6-ba88-39bb36ce4172;55;1;1;0;6000.0;промышленность;высшее;1;непредвиденные расходы;0.0;50000.0;служащий / специалист
1833;1dc24f87-f6f7-4a21-b28c-60098a366289;55;1;1;0;6600.0;наука и образование;высшее;2;образование;1.0;30000.0;служащий / специалист
1843;cc4351a1-af95-44ea-a56d-2a35ef73ee20;53;1;0;0;6000.0;;неполное среднее;1;другое;0.0;154.0;
1844;cab06592-65b0-4ca5-9146-15cbeb1eadcf;55;1;1;0;3000.0;строительство и недвижимость;высшее;1;ежедневные расходы;0.0;50000.0;руководитель компании
1846;2add2cb0-7ee1-4e5f-8b8a-82530d7ca48d;55;1;1;0;6000.0;промышленность;высшее;1;непредвиденные расходы;0.0;145000.0;служащий / специалист
1848;da70ddb3-d523-4a2f-90f0-76655fe490ae;55;1;1;0;6600.0;торговля;среднее специальное;2;ремонт дома или автомобиля;1.0;25000.0;рабочий
1849;36a96ec9-c87d-415f-ab95-c221718f6e66;55;1;1;0;6000.0;торговля;среднее специальное;2;ремонт дома или автомобиля;1.0;25000.0;рабочий
1853;7a6bf9ec-5e58-4a3a-ae25-23c3c8afa3be;54;1;1;0;5000.0;;среднее специальное;1;непредвиденные расходы;0.0;20000.0;
1856;51f8956a-737f-4ebd-9091-a972f0207f17;48;0;1;0;6000.0;промышленность;среднее специальное;1;другое;1.0;50000.0;служащий / специалист
1857;1e587c3f-9470-4e95-b466-605a164f989c;54;1;1;0;6000.0;строительство и недвижимость;среднее;2;непредвиденные расходы;1.0;20000.0;служащий / специалист
1859;088ed901-7484-4c29-85a5-c8bb57469fd0;54;1;1;0;6000.0;торговля;среднее специальное;2;ежедневные расходы;0.0;27000.0;рабочий
1864;83783c5a-dff2-4069-a65b-f28abeb47237;48;0;1;0;6000.0;торговля;среднее специальное;1;ремонт дома или автомобиля;0.0;55000.0;служащий / специалист
1866;0ada74f6-1ddd-4f71-9c56-d6c6dcd96032;55;1;1;0;5000.0;промышленность;высшее;1;другое;1.0;60000.0;рабочий
1867;afa9d1dd-0ee8-4ae0-9354-2be254495bbd;55;1;1;0;6000.0;добывающий сектор;высшее;1;другое;0.0;45000.0;рабочий
1868;5307a61b-446c-4935-bf08-5542a65f0cba;55;1;1;0;3600.0;торговля;неполное высшее;1;образование;4.0;40000.0;руководитель компании
1869;70916dda-8e42-4e48-9e5e-e3159c1fa215;48;0;1;0;3000.0;медицина;среднее специальное;2;непредвиденные расходы;1.0;80000.0;другое
1870;5178af22-1ef7-454f-9cc0-7a27bed1c532;48;0;1;0;3000.0;медицина;среднее специальное;2;непредвиденные расходы;1.0;80000.0;другое
1871;3e324da3-19b5-4e1a-bbf0-5afad5721a00;48;0;1;0;6000.0;медицина;среднее специальное;2;непредвиденные расходы;1.0;80000.0;другое
1872;f845b7d4-d59e-42f0-a6c4-c6a647aa3314;48;0;1;0;3000.0;медицина;среднее специальное;2;непредвиденные расходы;1.0;80000.0;другое
1873;a8bd9c02-afcb-4878-9fbe-2918525dc347;48;0;1;0;5000.0;медицина;среднее специальное;2;непредвиденные расходы;1.0;80000.0;другое
1875;e7f79795-f8cd-4fc6-80be-71b782c33c89;55;1;1;0;4600.0;другое;среднее;1;непредвиденные расходы;0.0;50000.0;рабочий
1876;720c7bc9-efb5-4358-8aec-93928e29260e;54;1;1;0;6000.0;другое;среднее;1;непредвиденные расходы;0.0;50000.0;рабочий
1877;e3dbe15a-cbc6-4fb2-aaa8-e2316f191bdd;48;0;1;0;5000.0;государственная служба;высшее;1;ежедневные расходы;0.0;25000.0;служащий / специалист
1879;414efb72-154a-4edc-aa5b-aba652286740;55;1;1;0;6000.0;;высшее;1;непредвиденные расходы;0.0;12000.0;
1880;3e9dca46-3e63-43ed-9f56-607e25ee414d;55;1;1;0;6600.0;государственная служба;среднее специальное;1;другое;1.0;25000.0;служащий / специалист
1885;f710880d-cfbb-4189-964a-9b1b0feae46e;55;1;1;0;6600.0;промышленность;среднее специальное;1;ремонт дома или автомобиля;1.0;65000.0;рабочий
1886;81dec9a8-41e0-4fbb-b4d1-e0ae908be1d4;54;1;1;0;6000.0;промышленность;среднее специальное;1;ремонт дома или автомобиля;1.0;65000.0;рабочий
1887;8062db96-ae25-4393-b4ce-219a8ae2e940;55;1;1;0;6600.0;сервис и услуги;неполное среднее;1;другое;4.0;45000.0;водитель
1893;6d932255-e6a6-4b94-a03a-1b09af6a99e6;54;1;1;0;6000.0;транспорт;среднее;1;непредвиденные расходы;1.0;25000.0;водитель
1896;18cd40c8-1e4b-445b-8392-662c96307021;55;1;1;0;6000.0;строительство и недвижимость;высшее;1;медицинские услуги;1.0;45000.0;служащий / специалист
1897;6c4257b4-0fd4-451f-a74c-b9285d0c59bb;55;1;1;0;6000.0;строительство и недвижимость;высшее;1;медицинские услуги;1.0;45000.0;служащий / специалист
1900;c574b73b-b6ff-434c-a9a1-b360eeda0804;55;1;1;0;3000.0;транспорт;среднее;2;медицинские услуги;3.0;14000.0;рабочий
1903;0342f1a0-43f4-4106-9fc6-5bfe42fff713;55;1;1;0;6000.0;медицина;среднее специальное;2;непредвиденные расходы;0.0;30000.0;медсестра/медбрат
1905;4493b4d2-be4f-449c-ab41-73f09f794b50;55;1;1;0;8000.0;строительство и недвижимость;среднее специальное;1;ежедневные расходы;0.0;67000.0;рабочий
1906;c2691077-23af-4f60-8fb5-03b79faf4cc0;55;1;1;0;5000.0;строительство и недвижимость;среднее специальное;1;ежедневные расходы;0.0;67000.0;рабочий
1907;a6f925c7-b4a0-4814-98ce-fe1e12effcb2;55;1;1;0;5000.0;строительство и недвижимость;среднее специальное;1;ежедневные расходы;0.0;67000.0;рабочий
1908;ea114031-ed90-4e6a-aeef-c2bdaa10ee58;55;1;1;0;6000.0;строительство и недвижимость;среднее специальное;1;ежедневные расходы;0.0;67000.0;рабочий
1919;d8304add-78bd-4c57-828f-8f3452ba1a8e;55;1;1;0;6600.0;сервис и услуги;высшее;1;бизнес;0.0;80000.0;начальник / руководитель
1920;da8df6bb-bc0d-4b15-b9ca-a44bf72f9f12;54;1;1;0;6000.0;торговля;высшее;2;ремонт дома или автомобиля;0.0;350000.0;руководитель компании
1922;3fa3760f-0cb6-4cab-964e-9dbf9d479947;55;1;1;0;6000.0;транспорт;высшее;1;медицинские услуги;0.0;70000.0;служащий / специалист
1923;c2e8ccd7-0bb8-4c99-98eb-2785ff1b04c4;54;1;1;0;6000.0;торговля;среднее специальное;2;непредвиденные расходы;0.0;25000.0;служащий / специалист
